store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,dropdown
CAIBAIJewelry,2021/2/11,consumer_electronics,L1,351,8,174,49,177,51,12,3,76,44,6,50,2,3,
CAIBAIJewelry,2021/2/12,consumer_electronics,L1,852,7,480,56,372,44,39,5,214,45,18,47,9,4,
CAIBAIJewelry,2021/2/13,consumer_electronics,L1,1159,7,618,53,541,47,39,3,285,46,18,46,12,4,
CAIBAIJewelry,2021/2/14,consumer_electronics,L1,1699,8,941,55,758,45,57,3,441,47,25,44,24,6,
CAIBAIJewelry,2021/2/15,consumer_electronics,L1,1155,7,682,59,473,41,45,4,299,44,21,47,15,5,
CAIBAIJewelry,2021/2/16,consumer_electronics,L1,888,6,520,59,368,41,23,3,239,46,11,47,10,4,
CAIBAIJewelry,2021/2/17,consumer_electronics,L1,964,7,549,57,415,43,28,3,257,47,13,46,11,4,
CAIBAIJewelry,2021/2/18,consumer_electronics,L1,400,6,243,61,157,39,8,2,108,45,4,50,4,4,
CAIBAIJewelry,2021/2/19,consumer_electronics,L1,324,5,180,56,144,44,10,3,86,48,5,45,3,4,
CAIBAIJewelry,2021/2/20,consumer_electronics,L1,351,5,190,54,161,46,11,3,94,49,5,44,3,4,
CAIBAIJewelry,2021/2/21,consumer_electronics,L1,545,5,296,54,249,46,21,4,150,51,9,42,5,4,
CAIBAIJewelry,2021/2/22,consumer_electronics,L1,224,4,124,55,100,45,9,4,58,47,4,44,3,5,
CAIBAIJewelry,2021/2/23,consumer_electronics,L1,211,5,112,53,99,47,7,3,57,51,3,41,2,4,
CAIBAIJewelry,2021/2/24,consumer_electronics,L1,211,4,106,50,105,50,8,4,48,45,4,48,2,4,
CAIBAIJewelry,2021/2/25,consumer_electronics,L1,217,4,109,50,108,50,3,1,52,48,1,48,1,3,
CAIBAIJewelry,2021/2/26,consumer_electronics,L1,309,5,170,55,139,45,6,2,81,48,3,47,2,3,
CAIBAIJewelry,2021/2/27,consumer_electronics,L1,716,5,371,52,345,48,20,3,171,46,10,48,6,4,
EVISUKURO,2021/2/1,fashions,L1,181,2,82,45,99,55,17,9,39,47,7,39,2,4,
EVISUKURO,2021/2/2,fashions,L1,203,2,101,50,102,50,8,4,51,51,3,41,2,5,
EVISUKURO,2021/2/3,fashions,L1,191,2,83,44,108,56,8,4,41,50,3,41,2,5,
EVISUKURO,2021/2/4,fashions,L1,207,2,87,42,120,58,16,8,43,49,6,38,2,6,
EVISUKURO,2021/2/5,fashions,L1,256,2,123,48,133,52,13,5,59,48,5,41,3,6,
EVISUKURO,2021/2/6,fashions,L1,1033,4,495,48,538,52,59,6,246,50,23,39,14,6,
EVISUKURO,2021/2/7,fashions,L1,381,2,184,48,197,52,23,6,84,46,10,43,4,5,
EVISUKURO,2021/2/8,fashions,L1,409,2,194,48,215,52,27,7,97,50,11,40,4,4,
EVISUKURO,2021/2/9,fashions,L1,548,3,261,48,287,52,30,5,128,49,12,40,7,5,
EVISUKURO,2021/2/10,fashions,L1,945,3,503,53,442,47,59,6,240,48,24,40,13,6,
EVISUKURO,2021/2/11,fashions,L1,217,2,96,44,121,56,18,8,41,43,8,46,1,3,
EVISUKURO,2021/2/12,fashions,L1,982,4,503,51,479,49,59,6,220,44,26,44,14,6,
EVISUKURO,2021/2/13,fashions,L1,1385,4,713,52,672,49,74,5,323,45,32,44,18,5,
EVISUKURO,2021/2/14,fashions,L1,2138,5,1131,53,1007,47,99,5,511,45,43,43,34,7,
EVISUKURO,2021/2/15,fashions,L1,1561,4,815,52,746,48,78,5,380,47,33,42,23,6,
EVISUKURO,2021/2/16,fashions,L1,1101,4,580,53,521,47,60,5,270,47,25,41,18,7,
EVISUKURO,2021/2/17,fashions,L1,1192,4,643,54,549,46,62,5,306,48,26,42,15,5,
EVISUKURO,2021/2/18,fashions,L1,338,2,158,47,180,53,25,8,76,48,10,41,3,4,
EVISUKURO,2021/2/19,fashions,L1,362,3,169,47,193,53,28,8,75,45,12,43,3,4,
EVISUKURO,2021/2/20,fashions,L1,410,2,187,46,223,54,28,7,85,45,12,42,5,6,
EVISUKURO,2021/2/21,fashions,L1,856,3,382,45,474,55,64,7,191,50,23,36,12,6,
EVISUKURO,2021/2/22,fashions,L1,252,2,106,42,146,58,19,7,49,46,8,41,3,5,
EVISUKURO,2021/2/23,fashions,L1,249,2,97,39,152,61,20,8,46,47,8,42,1,3,
EVISUKURO,2021/2/24,fashions,L1,266,2,131,49,135,51,22,8,62,48,9,40,3,4,
EVISUKURO,2021/2/25,fashions,L1,307,3,146,48,161,52,21,7,71,48,8,39,4,6,
EVISUKURO,2021/2/26,fashions,L1,371,3,169,46,202,54,23,6,79,47,10,43,3,4,
EVISUKURO,2021/2/27,fashions,L1,1279,4,655,51,624,49,63,5,335,51,24,39,18,5,
EVISUKURO,2021/2/28,fashions,L1,599,3,278,46,321,54,37,6,128,46,15,42,7,6,
NIO,2021/2/1,kids_babies,L1,328,2,139,42,189,58,66,20,39,28,33,50,1,2,
NIO,2021/2/2,kids_babies,L1,491,2,262,53,229,47,58,12,74,28,33,57,2,3,
NIO,2021/2/3,kids_babies,L1,379,2,163,43,216,57,51,13,44,27,29,57,1,2,
NIO,2021/2/4,kids_babies,L1,429,2,212,49,217,51,59,14,62,29,33,55,1,2,
NIO,2021/2/5,kids_babies,L1,470,2,227,48,243,52,66,14,68,30,34,51,3,4,
NIO,2021/2/6,kids_babies,L1,1131,2,531,47,600,53,180,16,160,30,87,49,9,5,
NIO,2021/2/7,kids_babies,L1,573,2,266,46,307,54,93,16,78,29,47,50,3,4,
NIO,2021/2/8,kids_babies,L1,564,2,275,49,289,51,89,16,79,29,45,51,4,4,
NIO,2021/2/9,kids_babies,L1,639,2,289,45,350,55,104,16,76,26,54,52,4,5,
NIO,2021/2/10,kids_babies,L1,1003,2,470,47,533,53,154,15,141,30,75,49,8,6,
NIO,2021/2/11,kids_babies,L1,431,2,190,44,241,56,75,17,51,27,40,53,2,3,
NIO,2021/2/12,kids_babies,L1,1649,4,738,45,911,55,289,18,179,24,152,53,10,6,
NIO,2021/2/13,kids_babies,L1,1694,3,808,48,886,52,270,16,217,27,138,51,13,6,
NIO,2021/2/14,kids_babies,L1,2375,4,1167,49,1208,51,331,14,314,27,174,53,21,7,
NIO,2021/2/15,kids_babies,L1,1882,3,940,50,942,50,245,13,258,27,130,53,17,7,
NIO,2021/2/16,kids_babies,L1,1696,3,815,48,881,52,238,14,223,27,127,53,12,5,
NIO,2021/2/17,kids_babies,L1,1584,3,788,50,796,50,224,14,206,26,122,55,11,5,
NIO,2021/2/18,kids_babies,L1,720,3,340,47,380,53,105,15,102,30,55,53,3,3,
NIO,2021/2/19,kids_babies,L1,596,2,294,49,302,51,93,16,86,29,47,51,4,4,
NIO,2021/2/20,kids_babies,L1,658,2,296,45,362,55,115,18,89,30,55,48,4,5,
NIO,2021/2/21,kids_babies,L1,1044,2,480,46,564,54,187,18,142,30,88,47,8,6,
NIO,2021/2/22,kids_babies,L1,409,2,179,44,230,56,77,19,52,29,37,49,2,3,
NIO,2021/2/23,kids_babies,L1,427,2,178,42,249,58,65,15,53,30,34,53,1,2,
NIO,2021/2/24,kids_babies,L1,479,2,222,46,257,54,83,17,69,31,41,49,2,3,
NIO,2021/2/25,kids_babies,L1,429,2,186,43,243,57,56,13,62,33,28,50,2,4,
NIO,2021/2/26,kids_babies,L1,502,2,215,43,287,57,68,14,64,30,37,54,1,2,
NIO,2021/2/27,kids_babies,L1,1652,3,658,40,994,60,234,14,199,30,123,52,6,3,
NIO,2021/2/28,kids_babies,L1,986,3,388,39,598,61,143,14,123,32,73,51,3,3,
Pandora,2021/2/1,fashions,L1,69,6,49,71,20,29,3,4,26,53,1,41,0,2,
Pandora,2021/2/2,fashions,L1,90,6,71,78,19,22,4,5,37,53,2,41,0,1,
Pandora,2021/2/3,fashions,L1,81,6,61,76,20,25,3,4,34,56,1,38,1,3,
Pandora,2021/2/4,fashions,L1,120,8,85,71,35,29,5,4,43,50,2,43,1,2,
Pandora,2021/2/5,fashions,L1,110,6,89,81,21,19,3,3,53,59,1,37,1,1,
Pandora,2021/2/6,fashions,L1,222,6,151,68,71,32,16,7,87,58,5,33,2,2,
Pandora,2021/2/7,fashions,L1,133,6,97,73,36,27,10,7,56,58,3,33,1,2,
Pandora,2021/2/8,fashions,L1,195,8,153,78,42,22,6,3,86,57,2,38,2,2,
Pandora,2021/2/9,fashions,L1,227,9,174,77,53,23,11,5,97,56,4,38,1,1,
Pandora,2021/2/10,fashions,L1,332,9,248,75,84,25,15,4,144,58,5,35,3,2,
Pandora,2021/2/11,fashions,L1,121,9,92,76,29,24,4,3,49,54,2,41,1,2,
Pandora,2021/2/12,fashions,L1,243,7,176,72,67,28,23,9,92,52,8,37,1,1,
Pandora,2021/2/13,fashions,L1,333,8,247,74,86,26,24,7,127,51,10,40,2,2,
Pandora,2021/2/14,fashions,L1,593,9,428,72,165,28,37,6,233,54,14,38,4,2,
Pandora,2021/2/15,fashions,L1,398,8,296,74,102,26,23,6,161,55,8,37,5,3,
Pandora,2021/2/16,fashions,L1,293,7,230,78,63,22,15,5,131,57,5,36,3,2,
Pandora,2021/2/17,fashions,L1,304,7,227,75,77,25,15,5,130,57,5,36,3,2,
Pandora,2021/2/18,fashions,L1,160,8,122,76,38,24,12,7,66,55,4,38,0,1,
Pandora,2021/2/19,fashions,L1,109,6,84,77,25,23,4,4,47,56,2,35,2,5,
Pandora,2021/2/20,fashions,L1,172,16,120,70,52,30,15,9,68,57,5,32,2,3,
Pandora,2021/2/21,fashions,L1,248,15,169,68,79,32,28,11,97,57,8,29,2,2,
Pandora,2021/2/22,fashions,L1,82,12,57,69,25,31,4,5,36,63,1,29,1,3,
Pandora,2021/2/23,fashions,L1,78,12,57,73,21,27,3,4,33,59,1,36,0,1,
Pandora,2021/2/24,fashions,L1,80,11,61,76,19,24,6,7,39,64,1,27,1,2,
Pandora,2021/2/25,fashions,L1,82,10,60,73,22,27,4,5,32,54,1,37,1,4,
Pandora,2021/2/26,fashions,L1,101,12,74,73,27,27,8,8,40,54,3,34,1,4,
Pandora,2021/2/27,fashions,L1,256,13,184,72,72,28,22,9,106,58,7,32,1,1,
Pandora,2021/2/28,fashions,L1,125,10,89,71,36,29,15,12,49,56,5,31,1,1,
ShiningHouse,2021/2/1,jewelry,L1,30,1,9,31,21,69,2,7,5,53,1,37,0,3,
ShiningHouse,2021/2/2,jewelry,L1,31,1,11,35,20,65,0,0,6,56,0,40,0,4,
ShiningHouse,2021/2/3,jewelry,L1,45,1,19,43,26,57,1,1,10,51,0,41,1,7,
ShiningHouse,2021/2/4,jewelry,L1,41,1,13,32,28,68,1,2,7,55,0,38,0,6,
ShiningHouse,2021/2/5,jewelry,L1,33,1,9,28,24,72,1,2,5,53,0,41,0,3,
ShiningHouse,2021/2/6,jewelry,L1,106,1,46,44,60,56,3,3,26,55,1,36,2,6,
ShiningHouse,2021/2/7,jewelry,L1,56,1,23,41,33,59,3,6,12,51,1,35,1,8,
ShiningHouse,2021/2/8,jewelry,L1,62,1,24,38,38,62,0,0,14,60,0,32,1,8,
ShiningHouse,2021/2/9,jewelry,L1,60,1,25,41,35,59,2,3,13,51,1,40,1,6,
ShiningHouse,2021/2/10,jewelry,L1,101,1,45,45,56,55,5,5,27,60,1,29,2,6,
ShiningHouse,2021/2/11,jewelry,L1,45,1,20,45,25,55,2,4,10,49,1,39,1,7,
ShiningHouse,2021/2/12,jewelry,L1,166,1,65,39,101,61,10,6,30,46,4,44,1,5,
ShiningHouse,2021/2/13,jewelry,L1,192,1,74,39,118,61,8,4,37,50,3,41,1,4,
ShiningHouse,2021/2/14,jewelry,L1,293,1,95,32,198,68,20,7,47,49,8,39,2,5,
ShiningHouse,2021/2/15,jewelry,L1,96,1,33,34,63,66,4,4,19,57,1,32,1,8,
ShiningHouse,2021/2/16,jewelry,L1,69,1,33,47,36,53,3,4,16,49,1,42,1,5,
ShiningHouse,2021/2/17,jewelry,L1,178,1,67,38,111,62,6,3,38,57,2,35,1,4,
ShiningHouse,2021/2/18,jewelry,L1,46,1,18,38,28,62,1,1,8,47,0,43,1,9,
ShiningHouse,2021/2/19,jewelry,L1,36,1,20,54,16,46,2,4,8,41,1,51,0,3,
ShiningHouse,2021/2/20,jewelry,L1,45,1,12,27,33,73,2,5,5,40,1,48,0,7,
ShiningHouse,2021/2/21,jewelry,L1,69,1,25,37,44,63,2,2,16,64,0,29,1,5,
ShiningHouse,2021/2/22,jewelry,L1,37,1,13,36,24,64,4,11,7,48,1,35,0,6,
ShiningHouse,2021/2/23,jewelry,L1,37,1,10,28,27,72,0,0,6,59,0,32,1,9,
ShiningHouse,2021/2/24,jewelry,L1,33,1,16,48,17,52,1,3,6,41,1,49,0,7,
ShiningHouse,2021/2/25,jewelry,L1,42,1,21,50,21,50,1,3,10,46,1,47,0,4,
ShiningHouse,2021/2/26,jewelry,L1,80,1,35,44,45,56,5,7,17,48,2,44,0,2,
ShiningHouse,2021/2/27,jewelry,L1,126,1,46,36,80,64,2,2,26,57,1,35,2,6,
ShiningHouse,2021/2/28,jewelry,L1,122,1,49,40,73,60,4,4,29,60,1,31,2,6,
TOMMYHILFIGER,2021/2/1,facilities,L1,68,2,39,57,29,43,4,6,21,55,2,36,1,3,
TOMMYHILFIGER,2021/2/2,facilities,L1,63,2,39,62,24,38,5,7,16,41,2,50,0,1,
TOMMYHILFIGER,2021/2/3,facilities,L1,79,2,43,54,36,46,5,7,22,52,2,39,1,2,
TOMMYHILFIGER,2021/2/4,facilities,L1,80,2,43,53,37,47,1,2,25,58,0,37,1,4,
TOMMYHILFIGER,2021/2/5,facilities,L1,118,3,67,57,51,43,6,5,34,50,2,42,1,3,
TOMMYHILFIGER,2021/2/6,facilities,L1,250,2,123,49,127,51,10,4,66,53,4,40,2,3,
TOMMYHILFIGER,2021/2/7,facilities,L1,157,3,75,48,82,52,6,4,37,49,3,43,2,4,
TOMMYHILFIGER,2021/2/8,facilities,L1,125,2,63,50,62,50,4,3,33,52,2,41,1,4,
TOMMYHILFIGER,2021/2/9,facilities,L1,178,3,88,50,90,50,7,4,43,49,3,44,1,3,
TOMMYHILFIGER,2021/2/10,facilities,L1,314,3,159,51,155,49,12,4,87,55,4,37,4,4,
TOMMYHILFIGER,2021/2/11,facilities,L1,117,4,54,47,63,53,3,3,28,51,1,43,1,3,
TOMMYHILFIGER,2021/2/12,facilities,L1,293,3,142,48,151,52,11,4,69,49,5,43,3,5,
TOMMYHILFIGER,2021/2/13,facilities,L1,252,2,119,47,133,53,11,4,59,49,5,42,2,4,
TOMMYHILFIGER,2021/2/14,facilities,L1,349,2,161,46,188,54,11,3,84,52,5,42,3,3,
TOMMYHILFIGER,2021/2/15,facilities,L1,263,2,132,50,131,50,5,2,70,53,2,41,3,4,
TOMMYHILFIGER,2021/2/16,facilities,L1,213,2,94,44,119,56,11,5,41,44,5,46,2,4,
TOMMYHILFIGER,2021/2/17,facilities,L1,260,2,128,49,132,51,11,4,66,52,4,40,2,4,
TOMMYHILFIGER,2021/2/18,facilities,L1,85,2,43,50,42,50,2,2,19,45,1,50,0,2,
TOMMYHILFIGER,2021/2/19,facilities,L1,66,1,35,53,31,47,4,6,14,40,2,50,1,4,
TOMMYHILFIGER,2021/2/20,facilities,L1,83,2,34,41,49,59,1,1,18,53,0,43,1,3,
TOMMYHILFIGER,2021/2/21,facilities,L1,167,2,80,48,87,52,8,5,48,59,3,32,2,4,
TOMMYHILFIGER,2021/2/22,facilities,L1,57,1,26,45,31,55,3,5,12,47,1,47,0,1,
TOMMYHILFIGER,2021/2/23,facilities,L1,72,2,33,46,39,54,6,9,14,41,3,47,0,3,
TOMMYHILFIGER,2021/2/24,facilities,L1,72,2,38,53,34,47,1,1,22,57,0,39,1,3,
TOMMYHILFIGER,2021/2/25,facilities,L1,68,2,33,49,35,51,3,4,17,52,1,40,1,4,
TOMMYHILFIGER,2021/2/26,facilities,L1,91,2,47,52,44,48,3,4,25,52,1,43,0,1,
TOMMYHILFIGER,2021/2/27,facilities,L1,237,2,109,46,128,54,9,4,58,54,4,40,1,2,
TOMMYHILFIGER,2021/2/28,facilities,L1,162,2,72,45,90,55,6,3,41,57,2,38,1,2,
VJC,2021/2/1,facilities,L1,110,1,84,76,26,24,3,2,42,50,1,44,2,4,
VJC,2021/2/2,facilities,L1,118,1,96,82,22,18,3,2,38,40,1,55,1,3,
VJC,2021/2/3,facilities,L1,133,1,97,73,36,27,3,2,43,44,1,52,1,2,
VJC,2021/2/4,facilities,L1,180,1,137,76,43,24,4,2,59,43,2,51,2,4,
VJC,2021/2/5,facilities,L1,172,1,133,77,39,23,4,2,61,46,2,50,1,2,
VJC,2021/2/6,facilities,L1,251,1,177,70,74,30,3,1,91,52,1,45,2,2,
VJC,2021/2/7,facilities,L1,162,1,122,75,40,25,2,1,60,49,1,46,2,4,
VJC,2021/2/8,facilities,L1,216,1,154,71,62,29,3,1,77,50,2,47,1,1,
VJC,2021/2/9,facilities,L1,267,1,194,73,73,27,5,2,99,51,2,44,3,3,
VJC,2021/2/10,facilities,L1,322,1,244,76,78,24,6,2,121,49,3,45,5,4,
VJC,2021/2/11,facilities,L1,160,1,113,71,47,29,3,2,48,42,2,52,2,4,
VJC,2021/2/12,facilities,L1,368,1,264,72,104,28,7,2,136,51,3,43,5,4,
VJC,2021/2/13,facilities,L1,377,1,276,73,101,27,9,2,134,49,4,46,4,3,
VJC,2021/2/14,facilities,L1,423,1,305,72,118,28,9,2,156,51,4,41,8,5,
VJC,2021/2/15,facilities,L1,354,1,255,72,99,28,5,1,126,49,2,44,6,5,
VJC,2021/2/16,facilities,L1,287,1,217,76,70,24,5,2,107,50,2,44,5,5,
VJC,2021/2/17,facilities,L1,341,1,259,76,82,24,5,2,131,50,2,45,4,3,
VJC,2021/2/18,facilities,L1,220,1,153,69,67,31,2,1,70,46,1,50,2,3,
VJC,2021/2/19,facilities,L1,168,1,133,79,35,21,2,1,59,44,1,51,2,4,
VJC,2021/2/20,facilities,L1,203,1,148,73,55,27,4,2,70,48,2,48,2,3,
VJC,2021/2/21,facilities,L1,291,1,185,64,106,36,5,2,97,53,2,43,3,3,
VJC,2021/2/22,facilities,L1,153,1,112,73,41,27,1,0,53,47,0,51,1,2,
VJC,2021/2/23,facilities,L1,109,1,84,77,25,23,2,1,38,45,1,51,1,2,
VJC,2021/2/24,facilities,L1,138,1,97,70,41,30,2,2,41,42,1,54,1,3,
VJC,2021/2/25,facilities,L1,156,1,117,75,39,25,1,0,59,50,0,48,1,1,
VJC,2021/2/26,facilities,L1,170,1,120,71,50,29,2,1,59,49,1,48,1,2,
VJC,2021/2/27,facilities,L1,279,1,188,67,91,33,5,2,92,49,2,45,4,4,
VJC,2021/2/28,facilities,L1,166,1,119,72,47,28,3,2,61,51,1,45,1,1,
ZARA,2021/2/1,facilities,L1,793,8,480,61,313,39,38,5,269,56,14,37,6,2,
ZARA,2021/2/2,facilities,L1,760,8,479,63,281,37,26,3,272,57,10,37,8,3,
ZARA,2021/2/3,facilities,L1,769,8,474,62,295,38,35,5,255,54,14,39,6,2,
ZARA,2021/2/4,facilities,L1,828,7,523,63,305,37,37,4,306,59,12,34,10,3,
ZARA,2021/2/5,facilities,L1,1018,8,646,63,372,37,56,5,364,56,19,34,14,4,
ZARA,2021/2/6,facilities,L1,1671,6,959,57,712,43,75,4,551,57,25,33,25,5,
ZARA,2021/2/7,facilities,L1,1198,7,719,60,479,40,57,5,417,58,19,34,13,3,
ZARA,2021/2/8,facilities,L1,1281,7,778,61,503,39,66,5,454,58,22,33,17,4,
ZARA,2021/2/9,facilities,L1,1478,7,892,60,586,40,73,5,496,56,26,35,21,4,
ZARA,2021/2/10,facilities,L1,1766,6,1066,60,700,40,85,5,585,55,30,36,26,4,
ZARA,2021/2/11,facilities,L1,722,7,445,62,277,38,43,6,241,54,16,36,9,4,
ZARA,2021/2/12,facilities,L1,1623,6,919,57,704,43,117,7,459,50,44,38,23,5,
ZARA,2021/2/13,facilities,L1,2015,6,1241,62,774,38,117,6,655,53,43,37,32,5,
ZARA,2021/2/14,facilities,L1,2359,6,1344,57,1015,43,127,5,691,51,48,37,41,6,
ZARA,2021/2/15,facilities,L1,2116,6,1321,62,795,38,104,5,692,52,39,38,34,5,
ZARA,2021/2/16,facilities,L1,1897,6,1104,58,793,42,92,5,588,53,35,38,24,4,
ZARA,2021/2/17,facilities,L1,2065,7,1233,60,832,40,90,4,672,55,34,37,27,4,
ZARA,2021/2/18,facilities,L1,1173,8,690,59,483,41,55,5,397,58,19,34,13,3,
ZARA,2021/2/19,facilities,L1,1059,8,659,62,400,38,54,5,390,59,17,32,15,4,
ZARA,2021/2/20,facilities,L1,1392,8,792,57,600,43,80,6,459,58,26,33,16,4,
ZARA,2021/2/21,facilities,L1,1723,7,940,55,783,45,107,6,554,59,33,31,22,4,
ZARA,2021/2/22,facilities,L1,917,8,537,59,380,41,55,6,327,61,16,29,14,4,
ZARA,2021/2/23,facilities,L1,967,10,568,59,399,41,58,6,328,58,19,33,10,3,
ZARA,2021/2/24,facilities,L1,999,9,627,63,372,37,48,5,350,56,17,36,13,4,
ZARA,2021/2/25,facilities,L1,892,8,537,60,355,40,43,5,302,56,15,35,11,4,
ZARA,2021/2/26,facilities,L1,1123,8,690,61,433,39,62,5,388,56,21,35,13,3,
ZARA,2021/2/27,facilities,L1,2280,7,1311,58,969,43,116,5,730,56,40,35,33,5,
ZARA,2021/2/28,facilities,L1,1737,8,967,56,770,44,102,6,539,56,36,35,19,4,
ARIOSEyears,2021/2/1,accessories,L2,129,4,75,58,54,42,2,2,39,52,1,44,1,2,
ARIOSEyears,2021/2/2,accessories,L2,104,3,58,56,46,44,1,1,33,57,1,41,0,1,
ARIOSEyears,2021/2/3,accessories,L2,103,3,65,63,38,37,1,1,33,52,1,43,1,4,
ARIOSEyears,2021/2/4,accessories,L2,155,4,95,61,60,39,2,1,52,55,1,41,2,3,
ARIOSEyears,2021/2/5,accessories,L2,160,4,98,61,62,39,4,3,49,50,2,42,2,5,
ARIOSEyears,2021/2/6,accessories,L2,460,4,254,55,206,45,3,1,152,60,1,36,5,3,
ARIOSEyears,2021/2/7,accessories,L2,193,4,114,59,79,41,3,1,66,57,1,38,2,3,
ARIOSEyears,2021/2/8,accessories,L2,234,5,140,60,94,40,4,2,77,55,1,38,4,5,
ARIOSEyears,2021/2/9,accessories,L2,327,4,185,57,142,43,8,3,96,52,4,43,3,3,
ARIOSEyears,2021/2/10,accessories,L2,497,5,280,56,217,44,8,2,177,63,3,32,6,3,
ARIOSEyears,2021/2/11,accessories,L2,141,5,85,60,56,40,1,1,48,56,1,41,1,2,
ARIOSEyears,2021/2/12,accessories,L2,354,4,191,54,163,46,5,2,116,61,2,36,3,2,
ARIOSEyears,2021/2/13,accessories,L2,481,4,273,57,208,43,7,1,160,59,3,38,4,2,
ARIOSEyears,2021/2/14,accessories,L2,591,3,299,51,292,49,17,3,162,54,7,40,5,3,
ARIOSEyears,2021/2/15,accessories,L2,518,4,285,55,233,45,11,2,158,55,4,40,3,2,
ARIOSEyears,2021/2/16,accessories,L2,446,4,277,62,169,38,7,2,165,59,2,36,4,3,
ARIOSEyears,2021/2/17,accessories,L2,439,4,249,57,190,43,3,1,132,53,1,43,5,4,
ARIOSEyears,2021/2/18,accessories,L2,202,4,121,60,81,40,2,1,63,52,1,43,2,4,
ARIOSEyears,2021/2/19,accessories,L2,177,4,117,66,60,34,3,2,60,51,1,45,2,3,
ARIOSEyears,2021/2/20,accessories,L2,252,4,136,54,116,46,6,2,79,58,2,38,1,2,
ARIOSEyears,2021/2/21,accessories,L2,401,4,195,49,206,51,6,1,123,63,2,32,4,3,
ARIOSEyears,2021/2/22,accessories,L2,149,4,78,52,71,48,4,3,45,57,2,38,1,2,
ARIOSEyears,2021/2/23,accessories,L2,90,3,54,60,36,40,1,1,32,59,0,38,1,2,
ARIOSEyears,2021/2/24,accessories,L2,167,4,97,58,70,42,4,3,52,54,2,40,2,3,
ARIOSEyears,2021/2/25,accessories,L2,156,4,96,61,60,39,3,2,56,58,1,35,3,5,
ARIOSEyears,2021/2/26,accessories,L2,201,4,110,55,91,45,1,1,64,58,0,39,1,2,
ARIOSEyears,2021/2/27,accessories,L2,619,5,365,59,254,41,11,2,218,60,4,36,7,3,
ARIOSEyears,2021/2/28,accessories,L2,370,4,212,57,158,43,5,1,125,59,2,39,2,1,
GEMMO,2021/2/1,fashions,L2,203,3,109,54,94,46,5,2,33,31,3,62,2,5,
GEMMO,2021/2/2,fashions,L2,231,3,127,55,104,45,8,4,47,37,5,56,2,3,
GEMMO,2021/2/3,fashions,L2,204,3,123,60,81,40,5,2,49,40,3,53,2,5,
GEMMO,2021/2/4,fashions,L2,185,2,93,50,92,50,3,2,33,36,2,57,2,5,
GEMMO,2021/2/5,fashions,L2,218,2,114,52,104,48,4,2,45,39,2,53,3,6,
GEMMO,2021/2/6,fashions,L2,519,3,266,51,253,49,18,4,113,43,9,48,6,5,
GEMMO,2021/2/7,fashions,L2,246,3,129,52,117,48,14,6,44,34,8,55,2,5,
GEMMO,2021/2/8,fashions,L2,272,3,144,53,128,47,11,4,54,37,6,55,2,3,
GEMMO,2021/2/9,fashions,L2,359,3,186,52,173,48,7,2,78,42,4,52,3,4,
GEMMO,2021/2/10,fashions,L2,540,4,251,46,289,54,19,3,109,43,9,48,5,5,
GEMMO,2021/2/11,fashions,L2,191,3,92,48,99,52,4,2,36,39,2,53,2,5,
GEMMO,2021/2/12,fashions,L2,568,4,295,52,273,48,20,4,118,40,10,51,6,5,
GEMMO,2021/2/13,fashions,L2,705,4,374,53,331,47,16,2,141,38,8,53,10,7,
GEMMO,2021/2/14,fashions,L2,797,3,374,47,423,53,23,3,136,36,13,56,7,5,
GEMMO,2021/2/15,fashions,L2,664,3,369,56,295,44,19,3,148,40,10,52,7,5,
GEMMO,2021/2/16,fashions,L2,508,3,270,53,238,47,16,3,119,44,8,48,5,4,
GEMMO,2021/2/17,fashions,L2,602,3,333,55,269,45,12,2,125,37,7,54,9,7,
GEMMO,2021/2/18,fashions,L2,244,2,147,60,97,40,5,2,49,34,3,60,2,5,
GEMMO,2021/2/19,fashions,L2,252,2,141,56,111,44,5,2,58,41,3,53,3,4,
GEMMO,2021/2/20,fashions,L2,353,3,192,54,161,46,15,4,90,47,7,43,5,5,
GEMMO,2021/2/21,fashions,L2,565,3,301,53,264,47,17,3,136,45,8,47,7,5,
GEMMO,2021/2/22,fashions,L2,249,3,129,52,120,48,12,5,57,44,6,48,2,3,
GEMMO,2021/2/23,fashions,L2,187,2,94,50,93,50,5,3,40,43,3,53,1,1,
