store_name,date,type,floor,enter_number,enter_rate,female_number,female_rate,male_number,male_rate,teenager_number,teenager_rate,youth_number,youth_rate,middle-aged_number,middle-aged_rate,senior_number,senior_rate,has-long-hair_number,has-long-hair_rate,has-hat_number,has-hat_rate,has-glasses_number,has-glasses_rate,dropdown
Little_Oasis,2021/2/6,kids_babies,L1,379,0.0201178,195 ,0.514946,184 ,0.485054,24 ,0.0638587,157 ,0.414402,190 ,0.501359,8 ,0.0203804,105 ,0.277174,19 ,0.048913,18 ,0.0461956,
Little_Oasis,2021/2/7,kids_babies,L1,283,0.0231739,152 ,0.537753,131 ,0.462247,17 ,0.0589319,103 ,0.364641,153 ,0.539595,10 ,0.0368324,81 ,0.285451,8 ,0.0294659,7 ,0.0239411,
Little_Oasis,2021/2/8,kids_babies,L1,282,0.022627,149 ,0.52669,133 ,0.47331,21 ,0.0747331,108 ,0.382562,144 ,0.508897,10 ,0.0338078,77 ,0.272242,10 ,0.0338078,9 ,0.0302491,
Little_Oasis,2021/2/9,kids_babies,L1,450,0.0294349,223 ,0.49642,227 ,0.50358,26 ,0.0584725,169 ,0.375895,242 ,0.538186,12 ,0.0274463,127 ,0.282816,28 ,0.0632458,11 ,0.0250597,
Little_Oasis,2021/2/10,kids_babies,L1,321,0.0197526,168 ,0.523256,153 ,0.476744,15 ,0.0481728,132 ,0.41196,162 ,0.504983,11 ,0.0348837,94 ,0.292359,14 ,0.0431894,11 ,0.0348837,
Little_Oasis,2021/2/11,kids_babies,L1,134,0.0204924,64 ,0.476744,70 ,0.523256,12 ,0.0930233,66 ,0.492248,52 ,0.391473,3 ,0.0232558,42 ,0.313953,5 ,0.0387597,6 ,0.0465116,
Little_Oasis,2021/2/12,kids_babies,L1,510,0.0227648,249 ,0.487674,261 ,0.512326,24 ,0.0460879,197 ,0.386924,272 ,0.53269,17 ,0.034298,135 ,0.264737,19 ,0.0375134,11 ,0.0214362,
Little_Oasis,2021/2/13,kids_babies,L1,749,0.0238832,331 ,0.441924,418 ,0.558076,30 ,0.0405498,300 ,0.4,384 ,0.512027,36 ,0.0474227,186 ,0.24811,31 ,0.0412371,12 ,0.0164948,
Little_Oasis,2021/2/14,kids_babies,L1,796,0.0215205,433 ,0.543493,363 ,0.456507,30 ,0.0377613,295 ,0.370196,442 ,0.55563,29 ,0.0364127,206 ,0.25826,36 ,0.045853,26 ,0.0323668,
Little_Oasis,2021/2/15,kids_babies,L1,655,0.0206514,329 ,0.502784,326 ,0.497216,26 ,0.0389817,275 ,0.419252,337 ,0.514718,18 ,0.0270485,178 ,0.272076,29 ,0.0445505,16 ,0.0246619,
Little_Oasis,2021/2/16,kids_babies,L1,888,0.028377,487 ,0.548736,401 ,0.451264,37 ,0.0421179,303 ,0.341757,517 ,0.582431,30 ,0.0336943,234 ,0.263538,36 ,0.0409146,29 ,0.0330927,
Little_Oasis,2021/2/17,kids_babies,L1,775,0.0265139,418 ,0.539578,357 ,0.460422,18 ,0.0230871,327 ,0.422164,405 ,0.522427,25 ,0.0323219,245 ,0.315963,25 ,0.0316623,12 ,0.0158311,
Little_Oasis,2021/2/18,kids_babies,L1,374,0.02763,194 ,0.517906,180 ,0.482094,15 ,0.0413223,147 ,0.393939,202 ,0.541322,9 ,0.023416,105 ,0.279614,16 ,0.0440771,7 ,0.0192837,
Little_Oasis,2021/2/19,kids_babies,L1,437,0.0302883,211 ,0.482877,226 ,0.517123,20 ,0.0468037,170 ,0.388128,235 ,0.538813,11 ,0.0262557,129 ,0.294521,15 ,0.0353881,12 ,0.0273973,
Little_Oasis,2021/2/20,kids_babies,L1,445,0.0269828,214 ,0.481914,231 ,0.518086,18 ,0.0396733,179 ,0.402567,238 ,0.534422,10 ,0.0233372,109 ,0.243874,21 ,0.0478413,12 ,0.0280047,
Little_Oasis,2021/2/21,kids_babies,L1,488,0.0236847,229 ,0.469713,259 ,0.530287,23 ,0.0478215,205 ,0.420829,249 ,0.511158,10 ,0.0201913,115 ,0.235919,11 ,0.0223167,13 ,0.0276302,
Little_Oasis,2021/2/22,kids_babies,L1,207,0.0216301,121 ,0.586035,86 ,0.413965,7 ,0.0349127,90 ,0.436409,105 ,0.506234,5 ,0.0224439,72 ,0.346633,7 ,0.0349127,7 ,0.032419,
Little_Oasis,2021/2/23,kids_babies,L1,517,0.039529,286 ,0.552332,231 ,0.447668,18 ,0.0352332,219 ,0.422798,272 ,0.525389,9 ,0.0165803,167 ,0.32228,14 ,0.0279793,8 ,0.0145078,
Little_Oasis,2021/2/24,kids_babies,L1,472,0.0380002,246 ,0.520833,226 ,0.479167,19 ,0.0405702,190 ,0.402412,253 ,0.536184,10 ,0.0208333,151 ,0.319079,19 ,0.0405702,8 ,0.0175439,
Little_Oasis,2021/2/25,kids_babies,L1,433,0.037161,238 ,0.549091,195 ,0.450909,24 ,0.0557576,146 ,0.338182,253 ,0.584242,9 ,0.0218182,141 ,0.326061,10 ,0.0230303,8 ,0.0193939,
Little_Oasis,2021/2/26,kids_babies,L1,469,0.033426,257 ,0.547334,212 ,0.452666,23 ,0.0489663,178 ,0.378673,254 ,0.540805,15 ,0.031556,143 ,0.305767,20 ,0.0435256,9 ,0.0184984,
Little_Oasis,2021/2/27,kids_babies,L1,770,0.0247398,396 ,0.514825,374 ,0.485175,23 ,0.0303235,310 ,0.402965,411 ,0.534367,25 ,0.032345,214 ,0.278302,29 ,0.037062,22 ,0.0289757,
Little_Oasis,2021/2/28,kids_babies,L1,872,0.0310763,426 ,0.488109,446 ,0.511891,34 ,0.0386445,324 ,0.371581,489 ,0.561237,25 ,0.0285375,234 ,0.268133,29 ,0.0332937,23 ,0.0261593,
LynnMilo,2021/2/1,kids_babies,L3,214,0.0362712,145 ,0.679412,69 ,0.320588,40 ,0.185294,101 ,0.473529,66 ,0.308824,7 ,0.0323529,140 ,0.652941,4 ,0.0176471,3 ,0.0117647,
LynnMilo,2021/2/2,kids_babies,L3,258,0.0387504,171 ,0.661399,87 ,0.338601,42 ,0.162528,137 ,0.532731,68 ,0.264108,10 ,0.0406321,174 ,0.672686,5 ,0.020316,1 ,0.00225734,
LynnMilo,2021/2/3,kids_babies,L3,246,0.0373917,152 ,0.619855,94 ,0.380145,42 ,0.171913,116 ,0.469734,77 ,0.31477,11 ,0.0435835,160 ,0.651332,8 ,0.0338983,2 ,0.00726392,
LynnMilo,2021/2/4,kids_babies,L3,182,0.0283533,115 ,0.630814,67 ,0.369186,43 ,0.238372,79 ,0.436047,49 ,0.267442,11 ,0.0581395,113 ,0.622093,4 ,0.0232558,1 ,0.00290698,
LynnMilo,2021/2/5,kids_babies,L3,280,0.0360871,184 ,0.657841,96 ,0.342159,50 ,0.179226,143 ,0.511202,76 ,0.272912,10 ,0.0366599,181 ,0.647658,5 ,0.0183299,3 ,0.0101833,
LynnMilo,2021/2/6,kids_babies,L3,454,0.0309517,286 ,0.630435,168 ,0.369565,64 ,0.140097,240 ,0.528986,129 ,0.283816,21 ,0.0471014,294 ,0.647343,9 ,0.0193237,4 ,0.00966184,
LynnMilo,2021/2/7,kids_babies,L3,294,0.0313132,178 ,0.606679,116 ,0.393321,57 ,0.19295,145 ,0.491651,81 ,0.276438,11 ,0.038961,181 ,0.615955,7 ,0.0241187,2 ,0.00742115,
LynnMilo,2021/2/8,kids_babies,L3,342,0.0357329,213 ,0.622257,129 ,0.377743,54 ,0.158307,169 ,0.49373,105 ,0.30721,14 ,0.0407524,213 ,0.622257,9 ,0.0250784,2 ,0.00470219,
LynnMilo,2021/2/9,kids_babies,L3,472,0.0406511,311 ,0.659627,161 ,0.340373,80 ,0.168944,235 ,0.498137,135 ,0.285714,22 ,0.047205,304 ,0.643478,11 ,0.0223603,4 ,0.00869565,
LynnMilo,2021/2/10,kids_babies,L3,467,0.0342551,283 ,0.606211,184 ,0.393789,78 ,0.167702,237 ,0.508075,124 ,0.265838,27 ,0.0583851,286 ,0.612422,12 ,0.026087,2 ,0.00496894,
LynnMilo,2021/2/11,kids_babies,L3,237,0.037229,144 ,0.605568,93 ,0.394432,42 ,0.178654,124 ,0.524362,64 ,0.269141,7 ,0.0278422,137 ,0.580046,6 ,0.025522,1 ,0.00232019,
LynnMilo,2021/2/12,kids_babies,L3,421,0.0251659,257 ,0.611421,164 ,0.388579,60 ,0.142061,211 ,0.501393,135 ,0.320334,15 ,0.0362117,230 ,0.547354,6 ,0.0153203,2 ,0.00417827,
LynnMilo,2021/2/13,kids_babies,L3,427,0.0194808,285 ,0.668449,142 ,0.331551,59 ,0.137701,208 ,0.487968,138 ,0.322192,22 ,0.052139,260 ,0.608289,7 ,0.0160428,2 ,0.00534759,
LynnMilo,2021/2/14,kids_babies,L3,416,0.0163419,240 ,0.576923,176 ,0.423077,48 ,0.115385,216 ,0.519231,127 ,0.306319,25 ,0.0590659,236 ,0.567308,3 ,0.00824176,3 ,0.00824176,
LynnMilo,2021/2/15,kids_babies,L3,378,0.017483,244 ,0.644833,134 ,0.355167,45 ,0.117904,202 ,0.534207,113 ,0.298399,19 ,0.0494905,223 ,0.590975,7 ,0.0189229,3 ,0.00727802,
LynnMilo,2021/2/16,kids_babies,L3,423,0.0215541,262 ,0.619681,161 ,0.380319,56 ,0.131649,208 ,0.490691,137 ,0.324468,23 ,0.0531915,266 ,0.62766,7 ,0.0159574,2 ,0.00531915,
LynnMilo,2021/2/17,kids_babies,L3,384,0.0189864,241 ,0.627312,143 ,0.372688,50 ,0.130868,192 ,0.499289,122 ,0.318634,20 ,0.0512091,252 ,0.657183,4 ,0.0113798,2 ,0.0056899,
LynnMilo,2021/2/18,kids_babies,L3,240,0.0241789,139 ,0.579812,101 ,0.420188,38 ,0.159624,121 ,0.502347,69 ,0.288732,12 ,0.0492958,137 ,0.57277,5 ,0.0211268,1 ,0.00469484,
LynnMilo,2021/2/19,kids_babies,L3,281,0.0321326,160 ,0.570881,121 ,0.429119,60 ,0.212644,137 ,0.488506,69 ,0.245211,15 ,0.0536399,166 ,0.591954,10 ,0.0344828,2 ,0.00574713,
LynnMilo,2021/2/20,kids_babies,L3,284,0.0311814,168 ,0.59144,116 ,0.40856,56 ,0.196498,139 ,0.488327,76 ,0.266537,14 ,0.0486381,176 ,0.618677,7 ,0.0233463,1 ,0.00389105,
LynnMilo,2021/2/21,kids_babies,L3,327,0.024181,183 ,0.56,144 ,0.44,57 ,0.173333,154 ,0.47,101 ,0.308333,16 ,0.0483333,186 ,0.57,8 ,0.0233333,2 ,0.00666667,
LynnMilo,2021/2/22,kids_babies,L3,214,0.0332763,139 ,0.651474,75 ,0.348526,35 ,0.163539,115 ,0.538874,55 ,0.257373,9 ,0.0402145,146 ,0.683646,6 ,0.0268097,1 ,0.00268096,
LynnMilo,2021/2/23,kids_babies,L3,239,0.0312377,142 ,0.593897,97 ,0.406103,40 ,0.169014,118 ,0.495305,69 ,0.288732,11 ,0.0469484,149 ,0.622066,6 ,0.0258216,1 ,0.00469484,
LynnMilo,2021/2/24,kids_babies,L3,231,0.0291556,139 ,0.600437,92 ,0.399563,48 ,0.209607,111 ,0.482533,64 ,0.275109,8 ,0.0327511,134 ,0.578603,8 ,0.0327511,1 ,0.00218341,
LynnMilo,2021/2/25,kids_babies,L3,276,0.0333979,184 ,0.667343,92 ,0.332657,58 ,0.208925,138 ,0.498986,69 ,0.249493,12 ,0.0425963,179 ,0.647059,4 ,0.0162272,2 ,0.00608519,
LynnMilo,2021/2/26,kids_babies,L3,290,0.0324966,183 ,0.631274,107 ,0.368726,60 ,0.206564,136 ,0.469112,79 ,0.272201,15 ,0.0521236,174 ,0.598456,7 ,0.023166,1 ,0.0019305,
LynnMilo,2021/2/27,kids_babies,L3,385,0.0201023,230 ,0.597938,155 ,0.402062,57 ,0.148748,191 ,0.496318,110 ,0.285714,27 ,0.0692194,247 ,0.642121,8 ,0.0206186,3 ,0.00883652,
LynnMilo,2021/2/28,kids_babies,L3,427,0.0250249,252 ,0.589947,175 ,0.410053,71 ,0.166667,218 ,0.510582,119 ,0.277778,19 ,0.0449735,249 ,0.583333,6 ,0.0132275,3 ,0.00793651,
mini_peace,2021/2/1,kids_babies,L3,102,0.0666231,75 ,0.735849,27 ,0.264151,4 ,0.0377358,43 ,0.419811,47 ,0.457547,9 ,0.0849057,50 ,0.490566,6 ,0.0566038,9 ,0.0849057,
mini_peace,2021/2/2,kids_babies,L3,124,0.0723032,89 ,0.716102,35 ,0.283898,7 ,0.059322,48 ,0.385593,65 ,0.521186,4 ,0.0338983,60 ,0.483051,11 ,0.0889831,13 ,0.105932,
mini_peace,2021/2/3,kids_babies,L3,139,0.0794286,103 ,0.742857,36 ,0.257143,4 ,0.0285714,58 ,0.414286,70 ,0.5,8 ,0.0571429,76 ,0.546429,8 ,0.0607143,11 ,0.0821429,
mini_peace,2021/2/4,kids_babies,L3,120,0.0617602,86 ,0.714876,34 ,0.285124,6 ,0.0495868,52 ,0.433884,58 ,0.483471,4 ,0.0330579,56 ,0.46281,5 ,0.0413223,11 ,0.0950413,
mini_peace,2021/2/5,kids_babies,L3,189,0.0870567,141 ,0.747159,48 ,0.252841,6 ,0.03125,85 ,0.451705,85 ,0.451705,12 ,0.0653409,98 ,0.517045,8 ,0.0426136,18 ,0.0965909,
mini_peace,2021/2/6,kids_babies,L3,338,0.0751111,251 ,0.742176,87 ,0.257824,18 ,0.0536513,150 ,0.444113,156 ,0.461997,14 ,0.0402384,169 ,0.499255,10 ,0.0298063,37 ,0.110283,
mini_peace,2021/2/7,kids_babies,L3,236,0.0778621,185 ,0.785714,51 ,0.214286,11 ,0.0456349,96 ,0.40873,112 ,0.474206,17 ,0.0714286,124 ,0.525794,12 ,0.0496032,23 ,0.0992063,
mini_peace,2021/2/8,kids_babies,L3,225,0.073698,173 ,0.767033,52 ,0.232967,12 ,0.0527473,89 ,0.395604,107 ,0.474725,17 ,0.0769231,117 ,0.518681,13 ,0.0571429,18 ,0.0791209,
mini_peace,2021/2/9,kids_babies,L3,361,0.0870929,272 ,0.753121,89 ,0.246879,22 ,0.0610264,142 ,0.393897,182 ,0.504854,15 ,0.0402219,168 ,0.466019,9 ,0.0249653,35 ,0.0957004,
mini_peace,2021/2/10,kids_babies,L3,440,0.088194,336 ,0.763699,104 ,0.236301,18 ,0.0399543,201 ,0.457763,196 ,0.445205,25 ,0.0570776,228 ,0.518265,17 ,0.0388128,50 ,0.113014,
mini_peace,2021/2/11,kids_babies,L3,162,0.0747232,116 ,0.715116,46 ,0.284884,7 ,0.0436047,75 ,0.465116,75 ,0.462209,5 ,0.0290698,79 ,0.485465,7 ,0.0436047,21 ,0.127907,
mini_peace,2021/2/12,kids_babies,L3,196,0.0498601,145 ,0.74036,51 ,0.25964,10 ,0.0488432,83 ,0.421594,93 ,0.475578,11 ,0.0539846,97 ,0.493573,7 ,0.033419,19 ,0.0976864,
mini_peace,2021/2/13,kids_babies,L3,195,0.037842,135 ,0.692671,60 ,0.307329,7 ,0.0378251,89 ,0.456265,87 ,0.444444,12 ,0.0614657,89 ,0.453901,5 ,0.0236407,26 ,0.134752,
mini_peace,2021/2/14,kids_babies,L3,234,0.0379254,155 ,0.661826,79 ,0.338174,17 ,0.0705394,109 ,0.46473,95 ,0.406639,14 ,0.0580913,111 ,0.475104,6 ,0.026971,27 ,0.116183,
mini_peace,2021/2/15,kids_babies,L3,182,0.036255,123 ,0.678284,59 ,0.321716,10 ,0.0563003,87 ,0.479893,73 ,0.399464,12 ,0.0643432,79 ,0.431635,6 ,0.0321716,19 ,0.104558,
mini_peace,2021/2/16,kids_babies,L3,186,0.0395913,130 ,0.700258,56 ,0.299742,12 ,0.0620155,84 ,0.449612,74 ,0.400517,16 ,0.0878553,91 ,0.488372,12 ,0.0620155,19 ,0.100775,
mini_peace,2021/2/17,kids_babies,L3,174,0.0413302,116 ,0.667582,58 ,0.332418,11 ,0.0631868,73 ,0.42033,83 ,0.478022,7 ,0.0384615,80 ,0.461538,6 ,0.032967,21 ,0.118132,
mini_peace,2021/2/18,kids_babies,L3,76,0.0380952,47 ,0.616438,29 ,0.383562,4 ,0.0547945,34 ,0.452055,33 ,0.438356,4 ,0.0547945,33 ,0.431507,2 ,0.0205479,5 ,0.0684932,
mini_peace,2021/2/19,kids_babies,L3,86,0.0437882,59 ,0.685185,27 ,0.314815,4 ,0.0432099,44 ,0.512346,35 ,0.407407,3 ,0.037037,41 ,0.481481,3 ,0.0308642,12 ,0.141975,
mini_peace,2021/2/20,kids_babies,L3,101,0.0431255,76 ,0.751351,25 ,0.248649,8 ,0.0810811,45 ,0.443243,39 ,0.389189,9 ,0.0864865,51 ,0.508108,3 ,0.027027,8 ,0.0810811,
mini_peace,2021/2/21,kids_babies,L3,155,0.0526137,102 ,0.658537,53 ,0.341463,12 ,0.0762195,72 ,0.463415,62 ,0.39939,9 ,0.0609756,67 ,0.429878,6 ,0.0396341,12 ,0.0762195,
mini_peace,2021/2/22,kids_babies,L3,72,0.0501742,50 ,0.692857,22 ,0.307143,6 ,0.0785714,29 ,0.407143,32 ,0.45,5 ,0.0642857,37 ,0.507143,2 ,0.0214286,5 ,0.0714286,
mini_peace,2021/2/23,kids_babies,L3,74,0.0459342,51 ,0.689655,23 ,0.310345,3 ,0.0413793,41 ,0.551724,29 ,0.393103,1 ,0.0137931,41 ,0.558621,4 ,0.0482759,10 ,0.131034,
mini_peace,2021/2/24,kids_babies,L3,98,0.0554612,80 ,0.816901,18 ,0.183099,7 ,0.0751174,43 ,0.441315,38 ,0.389671,9 ,0.0938967,56 ,0.568075,6 ,0.056338,7 ,0.0751174,
mini_peace,2021/2/25,kids_babies,L3,98,0.0593939,70 ,0.717172,28 ,0.282828,8 ,0.0808081,47 ,0.479798,38 ,0.383838,5 ,0.0555556,55 ,0.560606,5 ,0.0555555,13 ,0.136364,
mini_peace,2021/2/26,kids_babies,L3,105,0.0437865,81 ,0.769912,24 ,0.230088,4 ,0.039823,59 ,0.561947,38 ,0.358407,4 ,0.039823,60 ,0.570796,4 ,0.0353982,10 ,0.0973451,
mini_peace,2021/2/27,kids_babies,L3,170,0.0430707,129 ,0.759003,41 ,0.240997,11 ,0.0637119,86 ,0.506925,65 ,0.382271,8 ,0.0470914,93 ,0.548476,6 ,0.033241,16 ,0.0941828,
mini_peace,2021/2/28,kids_babies,L3,151,0.0464044,111 ,0.733333,40 ,0.266667,11 ,0.0733333,66 ,0.44,63 ,0.42,10 ,0.0666667,78 ,0.516667,8 ,0.05,20 ,0.13,
Miniso,2021/2/1,fashions,B1,969,0.0765101,755 ,0.77956,214 ,0.22044,60 ,0.0614115,520 ,0.536664,356 ,0.367094,34 ,0.0348304,671 ,0.692942,18 ,0.0183318,5 ,0.00504125,
Miniso,2021/2/2,fashions,B1,823,0.0649874,647 ,0.786489,176 ,0.213511,58 ,0.0700197,433 ,0.526627,305 ,0.370316,27 ,0.0330375,541 ,0.657791,22 ,0.0271203,9 ,0.0113412,
Miniso,2021/2/3,fashions,B1,854,0.0679828,671 ,0.785425,183 ,0.214575,57 ,0.0668016,452 ,0.529352,309 ,0.362348,35 ,0.041498,592 ,0.69332,22 ,0.0253036,5 ,0.0055668,
Miniso,2021/2/4,fashions,B1,1028,0.0687717,815 ,0.792662,213 ,0.207338,81 ,0.0789249,567 ,0.551195,341 ,0.331911,39 ,0.0379693,702 ,0.682594,19 ,0.0183447,4 ,0.00426621,
Miniso,2021/2/5,fashions,B1,1021,0.0607847,803 ,0.786709,218 ,0.213291,84 ,0.0823717,557 ,0.545563,323 ,0.316753,56 ,0.0553124,697 ,0.682849,22 ,0.0214883,8 ,0.00795862,
Miniso,2021/2/6,fashions,B1,1726,0.0516009,1292 ,0.748718,434 ,0.251282,149 ,0.0864103,854 ,0.494615,609 ,0.352821,114 ,0.0661539,1109 ,0.642564,25 ,0.014359,11 ,0.00641026,
Miniso,2021/2/7,fashions,B1,1332,0.0678622,1046 ,0.785034,286 ,0.214966,106 ,0.079932,715 ,0.537075,450 ,0.337755,60 ,0.0452381,897 ,0.673469,22 ,0.0166667,10 ,0.00782313,
Miniso,2021/2/8,fashions,B1,1348,0.061048,1040 ,0.77181,308 ,0.22819,98 ,0.0725911,715 ,0.530599,465 ,0.345052,70 ,0.0517578,910 ,0.67513,22 ,0.016276,15 ,0.0110677,
Miniso,2021/2/9,fashions,B1,1467,0.0596002,1143 ,0.779373,324 ,0.220627,120 ,0.0820393,748 ,0.509815,510 ,0.347788,89 ,0.0603575,955 ,0.650747,25 ,0.0172868,14 ,0.00937591,
Miniso,2021/2/10,fashions,B1,1605,0.0526454,1232 ,0.767833,373 ,0.232167,123 ,0.0766765,813 ,0.506278,566 ,0.352925,103 ,0.0641197,1022 ,0.636655,26 ,0.0160299,9 ,0.00587764,
Miniso,2021/2/11,fashions,B1,705,0.0642369,524 ,0.743176,181 ,0.256824,68 ,0.0961538,360 ,0.510546,240 ,0.33995,38 ,0.0533499,445 ,0.631514,12 ,0.0173697,7 ,0.0105459,
Miniso,2021/2/12,fashions,B1,2020,0.0560628,1522 ,0.753279,498 ,0.246721,186 ,0.0920398,899 ,0.445274,777 ,0.384668,158 ,0.078019,1187 ,0.587517,25 ,0.0122117,13 ,0.00633198,
Miniso,2021/2/13,fashions,B1,2031,0.0530038,1519 ,0.748,512 ,0.252,178 ,0.0875556,933 ,0.459333,755 ,0.371778,165 ,0.0813333,1244 ,0.612444,25 ,0.0122222,12 ,0.00577778,
Miniso,2021/2/14,fashions,B1,2365,0.0497664,1731 ,0.732058,634 ,0.267942,206 ,0.0871047,1057 ,0.446885,897 ,0.379284,205 ,0.086726,1376 ,0.581708,33 ,0.0140125,13 ,0.00549138,
Miniso,2021/2/15,fashions,B1,2176,0.0537828,1644 ,0.755733,532 ,0.244267,155 ,0.071113,1045 ,0.480118,805 ,0.370082,171 ,0.0786871,1365 ,0.627183,32 ,0.0145171,12 ,0.00547023,
Miniso,2021/2/16,fashions,B1,1834,0.0527557,1352 ,0.737144,482 ,0.262856,146 ,0.079646,851 ,0.464004,722 ,0.393686,115 ,0.0626644,1157 ,0.63071,24 ,0.0131547,14 ,0.00741449,
Miniso,2021/2/17,fashions,B1,1860,0.0520804,1426 ,0.766841,434 ,0.233159,132 ,0.0711575,908 ,0.488378,702 ,0.377609,117 ,0.0628558,1170 ,0.629032,32 ,0.0170778,13 ,0.00711575,
Miniso,2021/2/18,fashions,B1,1277,0.0622653,1002 ,0.784914,275 ,0.215086,91 ,0.0714756,683 ,0.534585,454 ,0.355402,49 ,0.0385375,837 ,0.655797,24 ,0.0184453,10 ,0.00790514,
Miniso,2021/2/19,fashions,B1,1275,0.0660451,996 ,0.780907,279 ,0.219093,107 ,0.0841346,722 ,0.565934,388 ,0.304602,58 ,0.0453297,869 ,0.681319,20 ,0.0154533,6 ,0.00446429,
Miniso,2021/2/20,fashions,B1,1391,0.0615024,1071 ,0.76992,320 ,0.23008,123 ,0.08864,762 ,0.54816,443 ,0.31872,62 ,0.04448,922 ,0.66304,19 ,0.01376,13 ,0.0096,
Miniso,2021/2/21,fashions,B1,1759,0.05733,1283 ,0.729642,476 ,0.270358,157 ,0.0892007,924 ,0.525182,577 ,0.328239,101 ,0.0573791,1085 ,0.616888,28 ,0.0160361,15 ,0.0082686,
Miniso,2021/2/22,fashions,B1,1125,0.0760392,866 ,0.770062,259 ,0.229938,101 ,0.089892,656 ,0.582947,322 ,0.286651,46 ,0.0405093,756 ,0.672068,20 ,0.0181327,10 ,0.00848765,
Miniso,2021/2/23,fashions,B1,1066,0.0745559,838 ,0.786013,228 ,0.213987,74 ,0.0695142,588 ,0.551926,352 ,0.330402,51 ,0.0481575,706 ,0.66206,18 ,0.0171692,10 ,0.00921273,
Miniso,2021/2/24,fashions,B1,1012,0.0645573,807 ,0.797297,205 ,0.202703,65 ,0.0646115,571 ,0.564611,332 ,0.328125,43 ,0.042652,688 ,0.679899,16 ,0.0160473,8 ,0.00802365,
Miniso,2021/2/25,fashions,B1,1082,0.0668273,853 ,0.788493,229 ,0.211507,77 ,0.0711921,596 ,0.550911,362 ,0.334851,47 ,0.0430464,731 ,0.675497,21 ,0.0198676,10 ,0.00951987,
Miniso,2021/2/26,fashions,B1,1232,0.0633256,982 ,0.797003,250 ,0.202997,98 ,0.0799144,667 ,0.541206,407 ,0.330717,59 ,0.0481627,830 ,0.673564,23 ,0.0185516,11 ,0.00927578,
Miniso,2021/2/27,fashions,B1,1928,0.0503197,1474 ,0.764745,454 ,0.235255,121 ,0.0629712,998 ,0.517738,686 ,0.355654,123 ,0.0636364,1204 ,0.62439,34 ,0.0175166,17 ,0.00864745,
Miniso,2021/2/28,fashions,B1,1556,0.0558206,1162 ,0.746579,394 ,0.253421,109 ,0.0697865,781 ,0.501916,587 ,0.377395,79 ,0.0509031,955 ,0.613848,27 ,0.0172414,13 ,0.00821018,
MUJOSH,2021/2/1,fashions,L1,120,0.0109981,73 ,0.604651,47 ,0.395349,4 ,0.0325581,54 ,0.451163,59 ,0.488372,3 ,0.027907,56 ,0.469767,4 ,0.0325581,3 ,0.027907,
MUJOSH,2021/2/2,fashions,L1,109,0.00835954,60 ,0.552764,49 ,0.447236,3 ,0.0301508,58 ,0.532663,39 ,0.361809,8 ,0.0753769,47 ,0.427136,4 ,0.040201,2 ,0.0201005,
MUJOSH,2021/2/3,fashions,L1,120,0.00992884,63 ,0.526971,57 ,0.473029,2 ,0.0207469,58 ,0.481328,54 ,0.452282,5 ,0.0456432,48 ,0.40249,3 ,0.0290456,4 ,0.033195,
MUJOSH,2021/2/4,fashions,L1,116,0.00905613,76 ,0.652582,40 ,0.347418,1 ,0.00938967,73 ,0.629108,38 ,0.323944,4 ,0.0375587,63 ,0.539906,1 ,0.00938967,4 ,0.0375587,
MUJOSH,2021/2/5,fashions,L1,164,0.0109809,85 ,0.521173,79 ,0.478827,5 ,0.029316,96 ,0.583062,54 ,0.332248,9 ,0.0553746,67 ,0.410423,7 ,0.0456026,4 ,0.0260586,
MUJOSH,2021/2/6,fashions,L1,362,0.0115622,201 ,0.555556,161 ,0.444444,8 ,0.021309,169 ,0.467276,164 ,0.453577,21 ,0.0578387,145 ,0.400304,7 ,0.0182648,7 ,0.0197869,
MUJOSH,2021/2/7,fashions,L1,201,0.011153,110 ,0.545198,91 ,0.454802,6 ,0.0282486,95 ,0.474576,86 ,0.426554,14 ,0.0706215,86 ,0.429379,5 ,0.0254237,5 ,0.0225989,
MUJOSH,2021/2/8,fashions,L1,223,0.0117535,129 ,0.578947,94 ,0.421053,4 ,0.0167464,107 ,0.480861,101 ,0.452153,11 ,0.0502392,85 ,0.382775,7 ,0.0311005,10 ,0.0430622,
MUJOSH,2021/2/9,fashions,L1,262,0.0118077,151 ,0.57515,111 ,0.42485,3 ,0.01002,117 ,0.446894,127 ,0.482966,16 ,0.0601202,102 ,0.388778,9 ,0.0360721,8 ,0.0300601,
MUJOSH,2021/2/10,fashions,L1,346,0.0122843,199 ,0.574503,147 ,0.425497,11 ,0.031457,170 ,0.490066,142 ,0.410596,23 ,0.0678808,142 ,0.410596,8 ,0.0231788,10 ,0.0281457,
MUJOSH,2021/2/11,fashions,L1,132,0.0129045,66 ,0.502058,66 ,0.497942,4 ,0.0329218,63 ,0.477366,59 ,0.444444,6 ,0.0452675,48 ,0.366255,2 ,0.0123457,2 ,0.0164609,
MUJOSH,2021/2/12,fashions,L1,399,0.012563,216 ,0.541953,183 ,0.458047,16 ,0.03989,183 ,0.459422,176 ,0.441541,24 ,0.0591472,142 ,0.354883,10 ,0.0261348,8 ,0.0192572,
MUJOSH,2021/2/13,fashions,L1,412,0.0115177,214 ,0.519728,198 ,0.480272,15 ,0.0367347,197 ,0.478912,170 ,0.412245,30 ,0.0721089,159 ,0.385034,11 ,0.0272109,6 ,0.0136054,
