store_name,date,type,floor,enter_cnt,exit_cnt,enter_rate,watcher_cnt,female,ageless16,age17to30,age31to45,age46to60,bodyfat,bodynormal,bodythin,customer,employee,hs_baldhead,hs_hat,hs_glasses
HUAWEI,2021-02-15,kids & babies,B2,1205,1262,0.03696319,4732,0.501419,0.0222943,0.491285,0.430077,0.0563437,0.0551277,0.928658,0.016214,1,0,0.000405351,0.0762059,0.0830969
HUAWEI,2021-02-08,kids & babies,B2,758,688,0.044187945,2246,0.471646,0.0207469,0.52213,0.413555,0.0435685,0.0767635,0.90249,0.0207469,0.997925,0.00207469,0,0.0975104,0.105118
AIMERKIDS,2021-02-21,kids & babies,L3,69,64,0.014273893,142,0.556391,0.0902256,0.398496,0.398496,0.112782,0.0075188,0.93985,0.0526316,1,0,0,0.0075188,0
YeeHoo,2021-02-21,facilities,L3,39,77,0.008067853,391,0.672414,0.0344828,0.560345,0.37931,0.0258621,0,0.965517,0.0344828,1,0,0,0.00862069,0
Miniso,2021-02-07,kids & babies,B1,1332,1608,0.067862238,2205,0.785034,0.079932,0.537075,0.337755,0.0452381,0.00204082,0.978231,0.0197279,0.99966,0.000340136,0,0.0166667,0.00782313
YSL,2021-02-28,facilities,L1,5042,3339,4.030375699,4839,0.217874,0.135425,0.397327,0.417015,0.0502327,0.0020284,0.954898,0.0430736,0.999523,0.00047727,0,0.00190908,0.00322157
PERFECT DIARY,2021-02-13,kids & babies,B1,6044,4724,0.043412679,3668,0.702823,0.0468053,0.507244,0.371657,0.0742942,0.0239599,0.944279,0.0317608,0.997214,0.00278603,0.000557207,0.0373328,0.0200594
Cici Beauty,2021-02-08,fashions,B2,8,3,0.000350094,533,0.545455,0,0.727273,0.272727,0,0.0909091,0.909091,0,1,0,0,0.0909091,0
HIMO,2021-02-06,food,B1,475,459,0.014200723,2461,0.630621,0.139186,0.40257,0.385439,0.0728052,0.00107066,0.991435,0.00749465,1,0,0,0.0107066,0.00321199
Asics,2021-02-15,accessories,L4,415,353,0.041948853,751,0.518229,0.0195313,0.35026,0.557292,0.0729167,0.0390625,0.9375,0.0234375,0.998698,0.00130208,0.00260417,0.0833333,0.110677
GEMMO,2021-02-11,fashions,L2,191,155,0.033234731,701,0.482659,0.0231214,0.393064,0.531792,0.0520231,0.0202312,0.950867,0.0289017,1,0,0,0.0289017,0.0289017
HIMO,2021-02-11,food,B1,89,80,0.008109339,687,0.615385,0.153846,0.443787,0.337278,0.0650888,0.00591716,0.982249,0.0118343,1,0,0,0,0
EVISUKURO,2021-02-20,fashions,L1,410,412,0.02485451,2894,0.456204,0.0693431,0.452555,0.420925,0.0571776,0.00608272,0.981752,0.0121655,0.998783,0.00121655,0,0.0510949,0.00486618
PERFECT DIARY,2021-02-03,kids & babies,B1,2334,1836,0.043062731,952,0.764029,0.047482,0.480096,0.423981,0.0484412,0.0426859,0.928537,0.028777,0.998082,0.00191847,0.00143885,0.0498801,0.0311751
VJC,2021-02-18,facilities,L1,220,212,0.012217471,1637,0.694444,0.00694444,0.460648,0.50463,0.0277778,0.0393519,0.935185,0.025463,0.997685,0.00231482,0,0.0439815,0.0740741
HairCode,2021-02-19,fashions,B1,152,143,0.005703137,0,0.508475,0.0237288,0.189831,0.481356,0.305085,0.0135593,0.972881,0.0135593,0.816949,0.183051,0,0.0440678,0
DJI,2021-02-15,consumer electronics,B2,212,188,0.005356376,326,0.33,0.0175,0.3225,0.585,0.075,0.015,0.9825,0.0025,1,0,0,0.04,0.0025
HIMO,2021-02-07,food,B1,284,248,0.014469126,1453,0.635338,0.137218,0.43985,0.355263,0.0676692,0.0037594,0.975564,0.0206767,1,0,0,0.0112782,0.0056391
EVISUKURO,2021-02-21,fashions,L1,856,834,0.034046615,4918,0.446154,0.0745562,0.5,0.363314,0.0621302,0.00591716,0.988166,0.00591716,1,0,0,0.0266272,0.0106509
BOYLONDON,2021-02-28,accessories,B1,131,77,0.005449705,516,0.283654,0.0384615,0.298077,0.625,0.0384615,0,1,0,1,0,0,0,0
NIO,2021-02-16,kids & babies,L1,1696,1523,0.034574848,1386,0.480584,0.140416,0.273066,0.534017,0.0525008,0.0338615,0.907114,0.0590245,1,0,0,0.0425598,0.028891
VJC,2021-02-28,facilities,L1,166,151,0.007401792,2436,0.716088,0.0189274,0.514196,0.454259,0.0126183,0.0378549,0.943218,0.0189274,1,0,0,0.0315457,0.0725552
PERFECT DIARY,2021-02-19,kids & babies,B1,3594,3000,0.046200123,1946,0.749773,0.0548984,0.5138,0.377313,0.0539885,0.0315438,0.942979,0.0254777,0.996967,0.00303306,0.000303306,0.0506521,0.0260843
Vowsoo,2021-02-02,kids & babies,L3,116,70,0.020530973,262,0.510753,0.0268817,0.413978,0.526882,0.0322581,0.00537634,0.978495,0.016129,0.994624,0.00537634,0,0.0376344,0.016129
PERFECT DIARY,2021-02-04,kids & babies,B1,2662,2154,0.044946476,1062,0.785299,0.0465116,0.483389,0.416113,0.0539867,0.0348837,0.938123,0.0269934,0.997093,0.00290698,0.000830565,0.0469269,0.0207641
Cici Beauty,2021-02-21,fashions,B2,13,18,0.000417939,968,0.129032,0.0322581,0.677419,0.258065,0.0322581,0,1,0,1,0,0,0.0645161,0
NIO,2021-02-20,kids & babies,L1,658,597,0.021452091,509,0.450199,0.175299,0.301195,0.477291,0.0462151,0.0318725,0.886056,0.0820717,1,0,0,0.0565737,0.0326693
HUAWEI,2021-02-09,kids & babies,B2,807,749,0.042773096,2495,0.482005,0.0269923,0.516067,0.421594,0.035347,0.0970437,0.887532,0.0154242,1,0,0,0.0919023,0.0970437
JIMI,2021-02-15,kids & babies,B2,193,121,0.004876323,60,0.382166,0.0191083,0.289809,0.557325,0.133758,0.00636943,0.984076,0.00955414,0.99363,0.00636943,0,0.0286624,0.00318471
VJC,2021-02-19,facilities,L1,168,140,0.010040041,1512,0.792208,0.012987,0.444805,0.506493,0.0357143,0.0616883,0.909091,0.0292208,1,0,0,0.038961,0.0779221
KKV,2021-02-18,fashions,B2,521,1684,0.028295226,2100,0.59864,0.0122449,0.261225,0.666667,0.0598639,0.01678,0.979138,0.00408163,0.992744,0.00725624,0,0.0340136,0.0258503
HUAWEI,2021-02-19,kids & babies,B2,628,622,0.038846963,2009,0.4704,0.028,0.5272,0.4056,0.0392,0.092,0.8904,0.0176,0.9992,0.0008,0,0.1056,0.1048
Asics,2021-02-20,accessories,L4,207,191,0.046938776,263,0.439699,0.0175879,0.417085,0.515075,0.0502513,0.0326633,0.924623,0.0427136,0.997487,0.00251256,0,0.100503,0.140704
City Garden,2021-02-19,kids & babies,L5,2,0,0.000410172,5,0.5,0,1,0,0,0,1,0,1,0,0,0,0
Cici Beauty,2021-02-11,fashions,B2,8,11,0.000592242,353,0.263158,0.0526316,0.578947,0.368421,0,0.105263,0.894737,0,1,0,0,0.157895,0
PERFECT DIARY,2021-02-05,kids & babies,B1,2984,2538,0.042788724,1606,0.782688,0.0474466,0.519739,0.377762,0.0550525,0.0376675,0.925027,0.0373053,0.998913,0.00108656,0.000362188,0.0470844,0.0213691
Duniang Hotpot,2021-02-14,consumer electronics,B1,865,678,0.028407225,3637,0.458198,0.0110175,0.329877,0.514582,0.144524,0.00712897,0.976021,0.0168503,0.994167,0.00583279,0.000648088,0.0933247,0.00453662
HairCode,2021-02-15,fashions,B1,344,315,0.006651327,0,0.437026,0.0106222,0.16692,0.509863,0.312595,0.00455235,0.992413,0.0030349,0.817906,0.182094,0,0.0424886,0.00151745
BOYLONDON,2021-02-15,accessories,B1,275,181,0.006938662,898,0.254386,0.0219298,0.291667,0.657895,0.0285088,0,1,0,1,0,0,0.00219298,0
ZARA,2021-02-21,facilities,L1,1723,1723,0.068530745,690,0.54585,0.0618108,0.589379,0.308764,0.0400464,0.0118979,0.929193,0.0589089,0.99942,0.000580383,0,0.0641323,0.0182821
DJI,2021-02-08,consumer electronics,B2,45,25,0.001969279,299,0.414286,0.0142857,0.4,0.528571,0.0571429,0.0142857,0.957143,0.0285714,1,0,0,0.0285714,0
Vowsoo,2021-02-14,kids & babies,L3,595,542,0.019670722,1456,0.48197,0.0131926,0.388742,0.525066,0.0729991,0.0123131,0.983289,0.00439754,0.988566,0.0114336,0,0.0149516,0.00615655
DJI,2021-02-21,consumer electronics,B2,104,95,0.003343514,306,0.306533,0.0351759,0.336683,0.542714,0.0854271,0.0150754,0.974874,0.0100503,0.994975,0.00502513,0,0.0502513,0.0150754
PERFECT DIARY,2021-02-15,kids & babies,B1,6836,5324,0.043743681,3676,0.72352,0.0493421,0.519243,0.349013,0.0824013,0.0297697,0.942599,0.0276316,0.998191,0.00180921,0.000328947,0.0411184,0.0182566
INMIX,2021-02-15,fashions,B1,2358,2284,0.016825311,12498,0.590263,0.0430849,0.499354,0.400689,0.056872,0.0379147,0.938389,0.0236967,0.999138,0.000861698,0.000430849,0.0301594,0.0646273
DJI,2021-02-11,consumer electronics,B2,16,17,0.001184483,169,0.363636,0,0.484848,0.484848,0.030303,0,1,0,0.969697,0.030303,0,0,0
Duniang Hotpot,2021-02-15,consumer electronics,B1,539,389,0.017195176,2575,0.431035,0.012931,0.336207,0.494612,0.15625,0.0150862,0.967672,0.0172414,0.994612,0.00538793,0,0.0366379,0.0075431
FILA FUSION,2021-02-15,fashions,B1,1040,875,0.02228269,3594,0.63342,0.0109661,0.422454,0.474674,0.091906,0.0182768,0.977546,0.00417755,0.999478,0.000522193,0.000522193,0.0428198,0.0543081
HUAWEI,2021-02-20,kids & babies,B2,736,775,0.041142602,2207,0.487095,0.0291198,0.536731,0.39047,0.0436797,0.070814,0.908008,0.021178,0.999338,0.000661813,0,0.0900066,0.0933157
JIMI,2021-02-08,kids & babies,B2,71,37,0.003107085,53,0.333333,0.0185185,0.296296,0.592593,0.0925926,0,0.990741,0.00925926,0.990741,0.00925926,0,0.0648148,0.00925926
Jujiao Nail Beauty,2021-02-15,kids & babies,B2,109,89,0.002753986,1096,0.50505,0.0151515,0.388889,0.555556,0.040404,0.0606061,0.924242,0.0151515,1,0,0,0.0353535,0.0656566
gb,2021-02-20,fashions,L3,405,260,0.024557361,644,0.526316,0.0796992,0.306767,0.547368,0.0661654,0.0075188,0.941353,0.0511278,0.990977,0.00902256,0.00150376,0.0496241,0.00902255
Dyson,2021-02-15,consumer electronics,B1,77,89,0.001942825,1342,0.626506,0.0421687,0.415663,0.451807,0.0903614,0.0060241,0.993976,0,1,0,0,0.0301205,0.0240964
AAPE,2021-02-17,accessories,L1,552,425,0.041628959,1647,0.341863,0.0184237,0.587513,0.336745,0.0573183,0.0634596,0.929376,0.00716479,1,0,0,0.073695,0.0255885
JIMI,2021-02-09,kids & babies,B2,105,81,0.004238657,73,0.247312,0,0.258065,0.639785,0.102151,0.00537634,0.994624,0,1,0,0,0.0376344,0.0107527
AAPE,2021-02-13,accessories,L1,704,576,0.045107964,1962,0.364844,0.0140625,0.610156,0.289844,0.0859375,0.0414063,0.948438,0.0101563,1,0,0,0.059375,0.0375
GOFI Disney,2021-02-16,fashions,L3,320,242,0.032141422,166,0.535587,0.0854093,0.418149,0.412811,0.0836299,0.0302491,0.891459,0.0782918,0.998221,0.00177936,0,0.0782918,0.0427046
GEMMO,2021-02-08,fashions,L2,272,186,0.032826454,870,0.528384,0.0414847,0.373362,0.554585,0.0305677,0.0262009,0.934498,0.0393013,0.997817,0.00218341,0,0.00873362,0.0240175
CAIBAI Jewelry,2021-02-19,consumer electronics,L1,324,324,0.053254438,60,0.555556,0.0324074,0.478395,0.453704,0.0354938,0.0432099,0.92284,0.0339506,0.987654,0.0123457,0,0.0540123,0.0169753
JIMI,2021-02-11,kids & babies,B2,80,67,0.005922416,73,0.272109,0.0136054,0.265306,0.612245,0.108844,0.0204082,0.965986,0.0136054,0.993197,0.00680272,0,0.0884354,0.0340136
Jujiao Nail Beauty,2021-02-08,kids & babies,B2,112,96,0.004901317,432,0.620192,0.00480769,0.408654,0.528846,0.0576923,0.0480769,0.942308,0.00961538,1,0,0,0.0576923,0.0336538
Adidas Originals,2021-02-15,accessories,B1,1883,1874,0.040344525,5082,0.494543,0.0149055,0.398989,0.506255,0.0798509,0.0204951,0.974714,0.00479106,0.999202,0.000798509,0.000798509,0.0356668,0.0284802
GOFI Disney,2021-02-15,fashions,L3,382,320,0.035168477,256,0.569801,0.0740741,0.444444,0.39886,0.0826211,0.037037,0.897436,0.0655271,0.998575,0.0014245,0,0.0712251,0.0413105
NIO,2021-02-28,kids & babies,L1,986,941,0.027491217,720,0.393877,0.144785,0.316035,0.511676,0.0275039,0.061754,0.880643,0.0576025,0.995849,0.00415153,0,0.0586404,0.0332122
Miniso,2021-02-19,kids & babies,B1,1275,1637,0.066045066,2111,0.780907,0.0841346,0.565934,0.304602,0.0453297,0.00171703,0.963256,0.0350275,0.998283,0.00171703,0,0.0154533,0.00446429
Miniso,2021-02-20,kids & babies,B1,1391,1734,0.06150241,2412,0.76992,0.08864,0.54816,0.31872,0.04448,0.00256,0.96896,0.02848,0.99968,0.00032,0,0.01376,0.0096
ShiningHouse,2021-02-17,jewelry,L1,178,146,0.013423831,413,0.376543,0.0339506,0.574074,0.354938,0.037037,0.0617284,0.92284,0.0154321,0.996914,0.00308642,0,0.037037,0.0308642
Jujiao Nail Beauty,2021-02-09,kids & babies,B2,131,101,0.005288229,673,0.547414,0.0172414,0.362069,0.607759,0.012931,0.0862069,0.896552,0.0172414,1,0,0,0.0732759,0.0775862
KIDSIMLE,2021-02-20,kids & babies,L3,80,65,0.013757524,76,0.558621,0.0758621,0.365517,0.441379,0.117241,0.0137931,0.951724,0.0344828,1,0,0,0.0137931,0.0206897
KIDSIMLE,2021-02-15,kids & babies,L3,71,50,0.006536549,88,0.520661,0.0495868,0.363636,0.528926,0.0578512,0,0.975207,0.0247934,1,0,0,0.0495868,0.0330579
DJI,2021-02-09,consumer electronics,B2,47,40,0.001897303,407,0.298851,0.0229885,0.321839,0.563218,0.091954,0.0114943,0.977011,0.0114943,1,0,0,0.045977,0.0229885
Asics,2021-02-17,accessories,L4,391,348,0.045672235,676,0.541272,0.0162382,0.35318,0.576455,0.0541272,0.0392422,0.939107,0.0216509,0.998647,0.00135318,0.00270636,0.0852503,0.102842
HUAWEI,2021-02-12,kids & babies,B2,1075,1010,0.04916983,3120,0.507914,0.0326139,0.497842,0.426859,0.0426859,0.0666667,0.915108,0.0182254,0.99952,0.000479616,0.00143885,0.0820144,0.104077
ShiningHouse,2021-02-13,jewelry,L1,192,160,0.012302172,478,0.386364,0.0426136,0.502841,0.414773,0.0397727,0.0596591,0.911932,0.0284091,0.997159,0.00284091,0,0.0482955,0.03125
GOFI Disney,2021-02-18,fashions,L3,154,120,0.028272444,81,0.532847,0.0985401,0.470803,0.346715,0.0839416,0.0109489,0.890511,0.0985401,0.992701,0.00729927,0,0.0474453,0.0583942
HIMO,2021-02-19,food,B1,352,349,0.018233618,1590,0.630528,0.14408,0.416548,0.372325,0.0670471,0.00142653,0.980029,0.0185449,1,0,0,0.0114123,0.0042796
Cici Beauty,2021-02-09,fashions,B2,10,7,0.000403682,628,0.176471,0.0588235,0.411765,0.529412,0,0.0588235,0.882353,0.0588235,0.941176,0.0588235,0,0,0
KIDSIMLE,2021-02-16,kids & babies,L3,108,85,0.01084773,117,0.497409,0.11399,0.409326,0.430052,0.0466321,0.0259067,0.943005,0.0310881,1,0,0,0.015544,0.0362694
HIMO,2021-02-20,food,B1,517,456,0.022858911,1949,0.649538,0.147996,0.400822,0.388489,0.0626927,0.00308325,0.981501,0.0154162,1,0,0,0.00924974,0.0020555
NanluoFeiMao,2021-02-28,kids & babies,L5,881,753,0.068528314,1631,0.231946,0.104039,0.153611,0.689106,0.0532436,0.00489596,0.97552,0.0195838,1,0,0,0.0110159,0.00979192
Jujiao Nail Beauty,2021-02-11,kids & babies,B2,69,54,0.005108084,524,0.569106,0.00813008,0.333333,0.609756,0.0487805,0.0731707,0.910569,0.0162602,1,0,0,0.0894309,0.097561
GOFI Disney,2021-02-28,fashions,L3,274,208,0.033220175,146,0.568465,0.134855,0.450207,0.33195,0.0829876,0.0414938,0.869295,0.0892116,0.995851,0.00414938,0,0.060166,0.0373444
AIMERKIDS,2021-02-20,kids & babies,L3,67,52,0.017904864,114,0.638655,0.092437,0.378151,0.386555,0.142857,0.00840336,0.966387,0.0252101,1,0,0,0.0168067,0
ARIOSE years,2021-02-19,accessories,L2,177,87,0.037216148,375,0.662879,0.0151515,0.507576,0.44697,0.030303,0.0454545,0.943182,0.0113636,1,0,0,0.0530303,0.0606061
simonin,2021-02-19,fashions,L2,156,130,0.032800673,447,0.65035,0.027972,0.545455,0.388112,0.0384615,0.020979,0.933566,0.0454545,1,0,0,0.0489511,0.0244755
NanluoFeiMao,2021-02-20,kids & babies,L5,817,635,0.076255367,1362,0.254821,0.126722,0.180441,0.636364,0.0564738,0.00964187,0.97314,0.0172176,0.999311,0.000688705,0,0.0137741,0.0179063
AAPE,2021-02-08,accessories,L1,325,247,0.049392097,812,0.34965,0.0122378,0.634615,0.286713,0.0664336,0.0611888,0.933566,0.00524476,1,0,0,0.0804196,0.020979
JINS,2021-02-20,fashions,B1,589,501,0.037313906,2765,0.634862,0.0348624,0.412844,0.455046,0.0972477,0.0293578,0.911009,0.059633,0.998165,0.00183486,0,0.0321101,0.0348624
AAPE,2021-02-07,accessories,L1,353,276,0.052482902,768,0.375199,0.0206677,0.604133,0.302067,0.0731319,0.0413354,0.942766,0.0158983,0.995231,0.00476948,0,0.0779014,0.0238474
City Garden,2021-02-20,kids & babies,L5,18,8,0.002680965,25,0.192308,0,0.615385,0.230769,0.153846,0,1,0,1,0,0,0.0384615,0
KKV,2021-02-20,fashions,B2,493,1734,0.023659836,2106,0.579255,0.0211046,0.262236,0.644814,0.0718455,0.00942973,0.983386,0.00718455,0.994163,0.00583745,0,0.0404131,0.0278401
KIDSIMLE,2021-02-18,kids & babies,L3,68,54,0.012483936,55,0.614754,0.131148,0.401639,0.360656,0.106557,0.0409836,0.909836,0.0491803,0.983607,0.0163934,0,0.0327869,0.00819672
HUAWEI,2021-02-28,kids & babies,B2,932,912,0.040549948,3238,0.454447,0.0319957,0.5141,0.405098,0.0488069,0.079718,0.905098,0.0151844,0.998915,0.0010846,0,0.0845987,0.117137
KIDSIMLE,2021-02-28,kids & babies,L3,100,88,0.012124151,124,0.611702,0.0904255,0.409574,0.420213,0.0797872,0.0212766,0.952128,0.0265957,1,0,0,0.0265957,0.0478723
KT World,2021-02-20,fashions,B1,922,591,0.032803216,2937,0.32386,0.0337079,0.35889,0.561137,0.0462657,0.0350297,0.953073,0.0118969,0.999339,0.000660938,0,0.0277594,0.0185063
YeeHoo,2021-02-20,facilities,L3,18,49,0.004810262,310,0.671642,0.0298507,0.522388,0.38806,0.0597015,0,0.910448,0.0895522,1,0,0,0,0
GEMMO,2021-02-05,fashions,L2,218,183,0.024354821,1059,0.523691,0.0199501,0.391521,0.531172,0.0573566,0.0224439,0.937656,0.0399002,0.997506,0.00249377,0,0.0174564,0.0199501
EVISUKURO,2021-02-19,fashions,L1,362,320,0.025866381,2485,0.466276,0.0762463,0.445748,0.434018,0.0439883,0.0131965,0.979472,0.00733138,1,0,0,0.0571848,0.0146628
ShiningHouse,2021-02-07,jewelry,L1,56,57,0.008325899,174,0.40708,0.0619469,0.513274,0.345133,0.079646,0.0707965,0.876106,0.0530973,0.99115,0.00884956,0,0.0619469,0.0265487
ZARA,2021-02-19,facilities,L1,1059,1041,0.075669882,282,0.622381,0.0514286,0.592381,0.318571,0.0376191,0.0228571,0.919048,0.0580952,1,0,0,0.0595238,0.0180952
Dyson,2021-02-28,consumer electronics,B1,36,34,0.001497629,852,0.542857,0,0.628571,0.357143,0.0142857,0,1,0,1,0,0,0.0428571,0.0285714
ShiningHouse,2021-02-08,jewelry,L1,62,50,0.009422492,173,0.383929,0,0.598214,0.321429,0.0803571,0.0803571,0.857143,0.0625,0.991071,0.00892857,0,0.0892857,0
Vowsoo,2021-02-12,kids & babies,L3,405,318,0.022412839,924,0.481328,0.0248963,0.452282,0.450899,0.0719225,0.00829876,0.979253,0.0124481,0.987552,0.0124481,0,0.0152144,0.0055325
Cici Beauty,2021-02-12,fashions,B2,9,7,0.000307629,1309,0.1875,0.0625,0.625,0.25,0.0625,0,1,0,1,0,0,0,0
Cici Beauty,2021-02-28,fashions,B2,27,14,0.000975645,1105,0.365854,0.0487805,0.560976,0.390244,0,0.097561,0.902439,0,1,0,0,0,0.0487805
DJI,2021-02-28,consumer electronics,B2,154,119,0.005544355,194,0.282051,0.032967,0.267399,0.637363,0.0622711,0.021978,0.974359,0.003663,0.992674,0.00732601,0,0.025641,0.014652
JIMI,2021-02-28,kids & babies,B2,138,101,0.004968318,109,0.309623,0.0167364,0.338912,0.585774,0.0585774,0.0125523,0.970711,0.0167364,0.991632,0.0083682,0,0.0292887,0.0083682
DJI,2021-02-12,consumer electronics,B2,199,180,0.006802024,355,0.266491,0.0369393,0.300792,0.612137,0.0501319,0.00791557,0.984169,0.00791557,0.994723,0.00527705,0,0.0263852,0.0158311
Cici Beauty,2021-02-19,fashions,B2,10,11,0.000438558,554,0.428571,0.047619,0.380952,0.571429,0,0.047619,0.952381,0,1,0,0,0,0.142857
DJI,2021-02-16,consumer electronics,B2,93,62,0.002758498,301,0.348387,0.0387097,0.296774,0.593548,0.0709677,0.00645161,0.993548,0,1,0,0,0.0258065,0.00645161
FILA FUSION,2021-02-17,fashions,B1,952,712,0.022922636,3110,0.616587,0.0108173,0.448918,0.462139,0.078125,0.0216346,0.969952,0.00841346,1,0,0.000600962,0.0456731,0.0763221
JIMI,2021-02-12,kids & babies,B2,285,264,0.009741591,101,0.224044,0.0163934,0.298725,0.579235,0.105647,0.00182149,0.994536,0.00364299,0.996357,0.00364299,0,0.0364299,0.00910747
Vowsoo,2021-02-06,kids & babies,L3,239,197,0.018367661,577,0.447248,0.0229358,0.330275,0.561927,0.0848624,0.016055,0.974771,0.00917431,0.979358,0.0206422,0,0.0206422,0.00917431
Adidas Originals,2021-02-17,accessories,B1,1645,1590,0.039608967,4563,0.482535,0.0179289,0.408655,0.4949,0.0785162,0.0244204,0.972179,0.00340031,1,0,0.000618238,0.0417311,0.0361669
GEMMO,2021-02-16,fashions,L2,508,426,0.027578719,1541,0.531049,0.0321199,0.442184,0.482869,0.0428266,0.00535332,0.970021,0.0246253,1,0,0,0.0353319,0.0107066
HairCode,2021-02-20,fashions,B1,196,184,0.007061027,0,0.481579,0.0184211,0.236842,0.4,0.344737,0.0105263,0.981579,0.00789474,0.786842,0.213158,0,0.0210526,0
Cici Beauty,2021-02-16,fashions,B2,8,8,0.00023729,1093,0.1875,0.0625,0.5,0.4375,0,0,1,0,1,0,0,0.0625,0.0625
Vowsoo,2021-02-07,kids & babies,L3,216,169,0.023699803,628,0.384416,0.025974,0.337662,0.509091,0.127273,0.0103896,0.979221,0.0103896,0.966234,0.0337662,0,0.0285714,0.00779221
Jujiao Nail Beauty,2021-02-12,kids & babies,B2,110,92,0.003759912,1496,0.524752,0.019802,0.316832,0.613861,0.049505,0.0247525,0.955445,0.019802,1,0,0,0.049505,0.029703
Jujiao Nail Beauty,2021-02-28,kids & babies,B2,59,43,0.00213289,856,0.539216,0.0294118,0.421569,0.5,0.0490196,0.0392157,0.95098,0.00980392,1,0,0,0.0490196,0.0588235
NanluoFeiMao,2021-02-21,kids & babies,L5,1073,849,0.070369885,1518,0.280437,0.126431,0.16077,0.635796,0.0770031,0.00936524,0.971904,0.0187305,1,0,0,0.0145682,0.0150885
YeeHoo,2021-02-19,facilities,L3,18,41,0.005625,261,0.661017,0.0169492,0.508475,0.40678,0.0677966,0,0.983051,0.0169492,1,0,0,0,0
HIMO,2021-02-15,food,B1,483,445,0.011938011,3041,0.623922,0.119612,0.391164,0.412716,0.0765086,0.00107759,0.990302,0.00862069,1,0,0,0.00538793,0.00107759
JIMI,2021-02-16,kids & babies,B2,129,104,0.003826304,68,0.291846,0.0257511,0.317597,0.600858,0.055794,0,0.991416,0.00858369,0.995708,0.00429185,0,0.0386266,0.00858369
Dyson,2021-02-21,consumer electronics,B1,69,60,0.002216511,1295,0.534884,0.00775194,0.496124,0.449612,0.0465116,0.00775194,0.992248,0,1,0,0,0.0155039,0.00775194
Pandora,2021-02-21,fashions,L1,248,223,0.151035323,135,0.681529,0.11465,0.573248,0.292994,0.0191083,0.014862,0.89172,0.0934182,1,0,0.00212314,0.0382166,0.044586
simonin,2021-02-28,fashions,L2,271,237,0.031972629,754,0.606299,0.0433071,0.507874,0.403543,0.0452756,0.0511811,0.927165,0.0216535,1,0,0,0.0295276,0.0393701
Miniso,2021-02-15,kids & babies,B1,2176,2577,0.053782842,5093,0.755733,0.071113,0.480118,0.370082,0.0786871,0.00273511,0.979381,0.0178834,0.99979,0.000210393,0,0.0145171,0.00547023
Jujiao Nail Beauty,2021-02-16,kids & babies,B2,103,78,0.003055111,801,0.59116,0,0.392265,0.569061,0.038674,0.038674,0.950276,0.0110497,1,0,0,0.0441989,0.038674
gb,2021-02-21,fashions,L3,323,227,0.015676568,655,0.503636,0.125455,0.323636,0.489091,0.0618182,0.00545455,0.936364,0.0581818,0.985455,0.0145455,0.00909091,0.0327273,0.0127273
Miniso,2021-02-16,kids & babies,B1,1834,2347,0.052755724,4269,0.737144,0.079646,0.464004,0.393686,0.0626644,0.0021526,0.979192,0.0186558,0.999761,0.000239177,0,0.0131547,0.00741449
